Team,StreakType,Length,StartDate,EndDate
Pittsburgh Pirates,WIN,8,1928-08-02,1928-08-09
Pittsburgh Pirates,WIN,5,1928-09-20,1928-09-24
New York Giants,WIN,5,1928-04-29,1928-05-04
New York Giants,WIN,8,1928-06-25,1928-07-03
New York Giants,WIN,5,1928-08-07,1928-08-14
New York Giants,LOSS,8,1928-08-23,1928-08-31
New York Giants,WIN,5,1928-09-01,1928-09-04
New York Giants,WIN,9,1928-09-10,1928-09-15
New York Giants,WIN,5,1928-09-20,1928-09-25
St. Louis Cardinals,WIN,6,1928-05-07,1928-05-12
St. Louis Cardinals,WIN,8,1928-06-10,1928-06-17
St. Louis Cardinals,WIN,5,1928-08-24,1928-08-28
St. Louis Cardinals,WIN,6,1928-09-14,1928-09-20
Washington Senators,LOSS,8,1928-04-20,1928-05-01
Washington Senators,LOSS,9,1928-05-15,1928-05-25
Washington Senators,WIN,6,1928-06-05,1928-06-12
Washington Senators,LOSS,7,1928-07-11,1928-07-19
Washington Senators,WIN,5,1928-07-19,1928-07-23
Washington Senators,WIN,5,1928-07-26,1928-07-29
Washington Senators,LOSS,5,1928-07-29,1928-08-02
Philadelphia Phillies,LOSS,10,1928-05-05,1928-05-14
Philadelphia Phillies,LOSS,5,1928-05-18,1928-05-25
Philadelphia Phillies,LOSS,9,1928-05-27,1928-06-06
Philadelphia Phillies,LOSS,6,1928-06-23,1928-06-28
Philadelphia Phillies,LOSS,12,1928-07-07,1928-07-20
Philadelphia Phillies,LOSS,5,1928-07-31,1928-08-04
Philadelphia Phillies,LOSS,6,1928-08-22,1928-08-28
Philadelphia Phillies,LOSS,12,1928-09-12,1928-09-24
Boston Braves,LOSS,5,1928-05-04,1928-05-09
Boston Braves,LOSS,5,1928-05-14,1928-05-19
Boston Braves,LOSS,8,1928-06-09,1928-06-16
Boston Braves,LOSS,7,1928-06-23,1928-06-30
Boston Braves,LOSS,10,1928-07-08,1928-07-18
Boston Braves,LOSS,6,1928-08-21,1928-08-26
Boston Braves,LOSS,10,1928-09-08,1928-09-14
Chicago White Sox,LOSS,7,1928-05-01,1928-05-08
Chicago White Sox,LOSS,7,1928-07-25,1928-07-29
Chicago White Sox,WIN,6,1928-07-29,1928-08-02
Chicago White Sox,LOSS,5,1928-08-25,1928-09-01
Chicago White Sox,WIN,5,1928-09-02,1928-09-04
Chicago White Sox,LOSS,5,1928-09-24,1928-09-29
New York Yankees,WIN,6,1928-04-24,1928-05-01
New York Yankees,WIN,8,1928-05-10,1928-05-20
New York Yankees,WIN,6,1928-05-25,1928-05-29
New York Yankees,WIN,6,1928-05-31,1928-06-09
New York Yankees,WIN,8,1928-07-15,1928-07-21
New York Yankees,WIN,5,1928-08-07,1928-08-12
