Team,StreakType,Length,StartDate,EndDate
San Diego Padres,LOSS,6,1972-05-22,1972-05-27
San Diego Padres,LOSS,10,1972-05-29,1972-06-10
San Diego Padres,LOSS,5,1972-06-24,1972-06-28
San Diego Padres,WIN,5,1972-08-01,1972-08-04
San Diego Padres,LOSS,7,1972-08-26,1972-09-02
San Francisco Giants,LOSS,7,1972-05-12,1972-05-18
San Francisco Giants,LOSS,8,1972-06-03,1972-06-11
San Francisco Giants,LOSS,5,1972-08-02,1972-08-06
San Francisco Giants,LOSS,8,1972-09-16,1972-09-24
San Francisco Giants,WIN,5,1972-09-29,1972-10-04
St. Louis Cardinals,LOSS,8,1972-05-12,1972-05-18
St. Louis Cardinals,WIN,6,1972-06-04,1972-06-10
St. Louis Cardinals,WIN,7,1972-06-20,1972-06-27
St. Louis Cardinals,WIN,7,1972-06-28,1972-07-03
St. Louis Cardinals,LOSS,5,1972-07-28,1972-07-31
St. Louis Cardinals,WIN,6,1972-09-13,1972-09-19
Texas Rangers,WIN,5,1972-05-17,1972-05-21
Texas Rangers,LOSS,5,1972-05-22,1972-05-26
Texas Rangers,LOSS,5,1972-08-24,1972-08-29
Texas Rangers,LOSS,5,1972-09-04,1972-09-08
Texas Rangers,LOSS,15,1972-09-13,1972-09-30
Minnesota Twins,WIN,6,1972-04-19,1972-04-29
Minnesota Twins,WIN,5,1972-04-30,1972-05-07
Minnesota Twins,LOSS,5,1972-07-16,1972-07-21
Minnesota Twins,LOSS,8,1972-08-21,1972-08-29
Minnesota Twins,LOSS,6,1972-09-24,1972-09-30
Philadelphia Phillies,LOSS,10,1972-05-16,1972-05-26
Philadelphia Phillies,LOSS,9,1972-05-28,1972-06-06
Philadelphia Phillies,LOSS,6,1972-06-13,1972-06-18
Philadelphia Phillies,WIN,5,1972-08-01,1972-08-05
Philadelphia Phillies,LOSS,5,1972-08-20,1972-08-25
Philadelphia Phillies,LOSS,6,1972-09-08,1972-09-13
Atlanta Braves,LOSS,6,1972-04-16,1972-04-21
Atlanta Braves,LOSS,7,1972-08-01,1972-08-05
Atlanta Braves,WIN,5,1972-08-21,1972-08-26
Atlanta Braves,LOSS,5,1972-09-29,1972-10-04
Chicago White Sox,WIN,7,1972-04-18,1972-04-26
Chicago White Sox,WIN,6,1972-05-10,1972-05-16
Chicago White Sox,WIN,6,1972-05-19,1972-05-24
Chicago White Sox,WIN,6,1972-06-07,1972-06-13
Chicago White Sox,LOSS,6,1972-07-14,1972-07-18
New York Yankees,WIN,6,1972-06-14,1972-06-23
New York Yankees,LOSS,5,1972-06-25,1972-06-28
New York Yankees,WIN,5,1972-06-29,1972-07-02
New York Yankees,LOSS,5,1972-10-01,1972-10-04
Milwaukee Brewers,LOSS,9,1972-06-09,1972-06-17
Milwaukee Brewers,WIN,6,1972-06-25,1972-06-29
Milwaukee Brewers,LOSS,5,1972-07-22,1972-07-27
Milwaukee Brewers,LOSS,5,1972-08-06,1972-08-09
Milwaukee Brewers,LOSS,5,1972-08-12,1972-08-16
